id,hospital_name,site_name,lat,lon,street,house_number,postcode,city,cc,country,emergency,cap_beds,cap_prac,cap_rooms,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date,geo_qual
781,"Hospital do Divino Espírito Santo de Ponta Delgada, EPER",SRS Açores,37.751736,-25.676249,Avenida D. Manuel I - Matriz,,9500-370,Ponta Delgada,PT,Portugal,yes,,,,Sala de Observações com Camas - Adultos,,Serviço de Urgência Polivalente,296203000,,,01/12/19,29/03/2020,-1
782,"Hospital da Horta, EPER",SRS Açores,38.5296,-28.6307,Estrada Príncipe Alberto Mónaco,,9900-038,Horta,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Médico-Cirúrgico,292201000,,,01/12/19,29/03/2020,-1
783,"Hospital da Horta, EPER",SRS Açores,38.5296,-28.6307,Estrada Príncipe Alberto Mónaco,,9900-038,Horta,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Médico-Cirúrgico,292201000,,,01/12/19,29/03/2020,-1
784,"Hospital da Horta, EPER",SRS Açores,38.5296,-28.6307,Estrada Príncipe Alberto Mónaco,,9900-038,Horta,PT,Portugal,yes,,,,Anestesiologia,,Serviço de Urgência Médico-Cirúrgico,292201000,,,01/12/19,29/03/2020,-1
785,"Hospital da Horta, EPER",SRS Açores,38.5296,-28.6307,Estrada Príncipe Alberto Mónaco,,9900-038,Horta,PT,Portugal,yes,,,,"Imagiologia - RX convencional, ecografia e TC",,Serviço de Urgência Médico-Cirúrgico,292201000,,,01/12/19,29/03/2020,-1
786,"Hospital da Horta, EPER",SRS Açores,38.5296,-28.6307,Estrada Príncipe Alberto Mónaco,,9900-038,Horta,PT,Portugal,yes,,,,Sala de Observações com Camas - Adultos,,Serviço de Urgência Médico-Cirúrgico,292201000,,,01/12/19,29/03/2020,-1
787,"Hospital de Santo Espírito da Ilha Terceira, EPER",SRS Açores,38.6588,-27.2136,Canada do Barreiro,,9700-851,Angra do Heroísmo,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Médico-Cirúrgico,292201000,,,01/12/19,29/03/2020,-1
788,"Hospital de Santo Espírito da Ilha Terceira, EPER",SRS Açores,38.6588,-27.2136,Canada do Barreiro,,9700-851,Angra do Heroísmo,PT,Portugal,yes,,,,Anestesiologia,,Serviço de Urgência Médico-Cirúrgico,292201000,,,01/12/19,29/03/2020,-1
789,"Hospital de Santo Espírito da Ilha Terceira, EPER",SRS Açores,38.6588,-27.2136,Canada do Barreiro,,9700-851,Angra do Heroísmo,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Médico-Cirúrgico,292201000,,,01/12/19,29/03/2020,-1
790,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.4047,-9.129661,Rua Diário de Notícias,,2500-176,Caldas da Rainha,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Médico-Cirúrgico,262830300,,,01/12/19,29/03/2020,-1
791,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.086617,-9.257309,Rua Dr. Aurélio Ricardo Belo,,2560-324,Torres Vedras,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Médico-Cirúrgico,261319300,,,01/12/19,29/03/2020,-1
792,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.086617,-9.257309,Rua Dr. Aurélio Ricardo Belo,,2560-324,Torres Vedras,PT,Portugal,yes,,,,Pediatria,,Serviço de Urgência Médico-Cirúrgico,261319300,,,01/12/19,29/03/2020,-1
793,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.086617,-9.257309,Rua Dr. Aurélio Ricardo Belo,,2560-324,Torres Vedras,PT,Portugal,yes,,,,"Imagiologia - RX convencional, ecografia e TC",,Serviço de Urgência Médico-Cirúrgico,261319300,,,01/12/19,29/03/2020,-1
794,"Centro Hospitalar do Oeste, E.P.E.",ARS Lisboa e Vale do Tejo,39.363728,-9.383074,Rua General Humberto Delgado,,2520-447,Peniche,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Básica,262780900,,,01/12/19,29/03/2020,-1
795,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
796,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
797,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Pediatria,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
798,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Sala de Observações com Camas - Pediátrico,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
799,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Neurocirurgia,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
800,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Angiografia Digital e RMN,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
801,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Coronários,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
802,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",ARS Lisboa e Vale do Tejo,38.748634,-9.1607,Av. Professor Egas Moniz,,1649-035,Lisboa,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Queimados,,Serviço de Urgência Polivalente com Centro de Trauma,217805000,,,01/12/19,29/03/2020,-1
803,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Ortopedia,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
804,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Cardiologia,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
805,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Radiologia de Intervenção,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
806,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Gastroenterologia (com endoscopia),,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
807,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Adultos,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
808,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.7169,-9.13654,Rua José António Serrano,,1150-199,Lisboa,PT,Portugal,yes,,,,Imunohemoterapia,,Serviço de Urgência Polivalente com Centro de Trauma,218841000,,,01/12/19,29/03/2020,-1
809,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.",ARS Lisboa e Vale do Tejo,38.732674,-9.147507,Rua Viriato,,1069-089,Lisboa,PT,Portugal,yes,,,,Obstetrícia,,Serviço de Urgência Polivalente,213184000,,,01/12/19,29/03/2020,-1
810,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",ARS Centro,40.266335,-7.492328,Quinta do Alvito,,6200-251,Covilhã,PT,Portugal,yes,,,,Ortopedia,,Serviço de Urgência Médico-Cirúrgico,275330000,,,01/12/19,29/03/2020,-1
811,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
812,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Ortopedia,,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
813,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Sala de Observações com Camas - Adultos,,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
814,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Radiologia de Intervenção,,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
815,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Pneumologia (com endoscopia),,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
816,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Neurocirurgia,,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
817,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.14728,-8.619536,Largo Professor Abel Salazar,,4099-001,Porto,PT,Portugal,yes,,,,Imunohemoterapia,,Serviço de Urgência Polivalente com Centro de Trauma,222077500,,,01/12/19,29/03/2020,-1
818,"Centro Hospitalar Universitário do Porto, E.P.E.",ARS Norte,41.152046,-8.624168,Largo da Maternidade,,4050-371,Porto,PT,Portugal,yes,,,,Pediatria,,Serviço de Urgência Polivalente com Centro de Trauma,226087400,,,01/12/19,29/03/2020,-1
819,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
820,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Ortopedia,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
821,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Sala de Observações com Camas - Adultos,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
822,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Cirurgia Vascular,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
823,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Angiografia Digital e RMN,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
824,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Anestesiologia,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
825,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Imunohemoterapia,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
826,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Urologia,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
827,"Centro Hospitalar Universitário de São João, E.P.E.",ARS Norte,41.1833,-8.60193,Alameda Professor Hernâni Monteiro,,4200-319,Porto,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Neonatais,,Serviço de Urgência Polivalente com Centro de Trauma,225512100,,,01/12/19,29/03/2020,-1
828,"Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.",ARS Norte,41.10515,-8.591342,Rua Conceição Fernandes,,4434-502,Vila Nova de Gaia,PT,Portugal,yes,,,,Cirurgia Geral,,Serviço de Urgência Polivalente com Centro de Trauma,227865100,,,01/12/19,29/03/2020,-1
829,"Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.",ARS Norte,41.10515,-8.591342,Rua Conceição Fernandes,,4434-502,Vila Nova de Gaia,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Pediátrica,,Serviço de Urgência Polivalente com Centro de Trauma,227865100,,,01/12/19,29/03/2020,-1
830,"Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.",ARS Norte,41.10515,-8.591342,Rua Conceição Fernandes,,4434-502,Vila Nova de Gaia,PT,Portugal,yes,,,,Gastroenterologia (com endoscopia),,Serviço de Urgência Polivalente com Centro de Trauma,227865100,,,01/12/19,29/03/2020,-1
831,"Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.",ARS Norte,41.10515,-8.591342,Rua Conceição Fernandes,,4434-502,Vila Nova de Gaia,PT,Portugal,yes,,,,Obstetrícia,,Serviço de Urgência Polivalente com Centro de Trauma,227865100,,,01/12/19,29/03/2020,-1
832,"Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.",ARS Norte,41.10515,-8.591342,Rua Conceição Fernandes,,4434-502,Vila Nova de Gaia,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Coronários,,Serviço de Urgência Polivalente com Centro de Trauma,227865100,,,01/12/19,29/03/2020,-1
833,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Neurocirurgia,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
834,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Angiografia Digital e RMN,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
835,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Anestesiologia,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
836,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Bloco Operatório,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
837,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Cardiologia de Intervenção,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
838,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Obstetrícia,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
839,"Hospital de Braga, E.P.E.",ARS Norte,41.568165,-8.399012,"Sete Fontes, São Victor",,4710-243,Braga,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Neonatais,,Serviço de Urgência Polivalente,253027000,,,01/12/19,29/03/2020,-1
840,"Hospital do Litoral Alentejano - Santiago do Cacém - ULS Litoral Alentejano, E.P.E.",ARS Alentejo,38.376335,-8.510121,"Av. José Saramago, 14",,7580-206,Alcácer do Sal,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Básica,269818100,,,01/12/19,29/03/2020,-1
841,Grupo | Serviços de Urgência Básica | ARSN,ARS Norte,40.93003,-8.254658,Rua Dr. Ângelo Miranda,,4540-140,Arouca,PT,Portugal,yes,,,,Sala de Observações com Cadeirões - Adultos,,Serviço de Urgência Básica,256940340,,,01/12/19,29/03/2020,-1
842,Grupo | Serviços de Urgência Básica | ARSN,ARS Norte,41.074142,-8.091292,Rua Capitão Salgueiro Maia,,4690-047,Cinfães,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Básica,255431380,,,01/12/19,29/03/2020,-1
843,Grupo | Serviços de Urgência Básica | ARSALE,ARS Alentejo,38.8454,-7.58347,Av. 9 de Abril,,7100-500,Estremoz,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Básica,268337700,,,01/12/19,29/03/2020,-1
844,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.535023,-6.96049,Rua Dr. Urze Pires,,5340-263,Macedo de Cavaleiros,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Básica,278428200,,,01/12/19,29/03/2020,-1
845,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.535023,-6.96049,Rua Dr. Urze Pires,,5340-263,Macedo de Cavaleiros,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,278428200,,,01/12/19,29/03/2020,-1
846,"Hospital José Joaquim Fernandes - Beja - ULS Baixo Alentejo, E.P.E.",ARS Alentejo,38.137676,-7.452462,Rua dos Açores s/n,,7860-222,Moura,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,285254900,,,01/12/19,29/03/2020,-1
847,Grupo | Serviços de Urgência Básica | ARSC,ARS Centro,40.76106,-8.061614,Largo do Hospital,,3660-439,São Pedro do Sul,PT,Portugal,yes,,,,Sala de Observações com Camas - Adultos,,Serviço de Urgência Básica,232720180,,,01/12/19,29/03/2020,-1
848,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.",ARS Norte,41.08397,-7.795768,Quinta Calvilhe,,5100-038,Lamego,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,254609980,,,01/12/19,29/03/2020,-1
849,"Centro Hospitalar de Leiria, E.P.E.",ARS Centro,39.9169,-8.62476,Av. Heróis do Ultramar - Apartado 40,,3100-462,Pombal,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Básica,236210000,,,01/12/19,29/03/2020,-1
850,"Hospitais da ULS do Norte Alentejano, E.P.E.",ARS Alentejo,38.87551,-7.163026,Rua Mariana Martins - Apartado 242,,7350-954,Elvas,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Básica,268637200,,,01/12/19,29/03/2020,-1
851,"Hospital de Santa Maria Maior, E.P.E.",ARS Norte,41.53344,-8.616604,"Campo da República, Apartado 181",,4754-909,Barcelos,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Básica,253809200,,,01/12/19,29/03/2020,-1
852,"Hospital de Santa Maria Maior, E.P.E.",ARS Norte,41.53344,-8.616604,"Campo da República, Apartado 181",,4754-909,Barcelos,PT,Portugal,yes,,,,Bloco Operatório,,Serviço de Urgência Básica,253809200,,,01/12/19,29/03/2020,-1
853,"Centro Hospitalar do Baixo Vouga, E.P.E.",ARS Centro,40.57598,-8.449174,Rua da Misericórdia,,3750-130,Águeda,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Básica,234611000,,,01/12/19,29/03/2020,-1
854,"Centro Hospitalar do Baixo Vouga, E.P.E.",ARS Centro,40.57598,-8.449174,Rua da Misericórdia,,3750-130,Águeda,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,234611000,,,01/12/19,29/03/2020,-1
855,"Hospitais da ULS da Guarda, E.P.E.",ARS Centro,40.421352,-7.695464,Rua Alexandrina Soares Albergaria,,6270-498,Seia,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Básica,238320700,,,01/12/19,29/03/2020,-1
856,"Centro Hospitalar Médio Tejo, E.P.E.",ARS Lisboa e Vale do Tejo,39.605564,-8.404399,"Av. Maria de Lourdes de Mello e Castro, Apartado 118",,2304-909,Tomar,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Básica,249320100,,,01/12/19,29/03/2020,-1
857,"Centro Hospitalar Tâmega e Sousa, E.P.E.",ARS Norte,41.302425,-8.080058,"Rua da Lama, nº 76",,4600-758,Telões-Amarante,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Básica,255410500,,,01/12/19,29/03/2020,-1
858,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",ARS Norte,41.44217,-8.305244,"Rua dos Cutileiros, Creixomil",,4835-044,Guimarães,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Médico-Cirúrgico,253540340,,,01/12/19,29/03/2020,-1
859,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",ARS Norte,41.44217,-8.305244,"Rua dos Cutileiros, Creixomil",,4835-044,Guimarães,PT,Portugal,yes,,,,Ortopedia,,Serviço de Urgência Médico-Cirúrgico,253540340,,,01/12/19,29/03/2020,-1
860,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",ARS Norte,41.44217,-8.305244,"Rua dos Cutileiros, Creixomil",,4835-044,Guimarães,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Médico-Cirúrgico,253540340,,,01/12/19,29/03/2020,-1
861,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",ARS Norte,41.44217,-8.305244,"Rua dos Cutileiros, Creixomil",,4835-044,Guimarães,PT,Portugal,yes,,,,Obstetrícia,,Serviço de Urgência Médico-Cirúrgico,253540340,,,01/12/19,29/03/2020,-1
862,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",ARS Norte,41.44217,-8.305244,"Rua dos Cutileiros, Creixomil",,4835-044,Guimarães,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Neonatais,,Serviço de Urgência Médico-Cirúrgico,253540340,,,01/12/19,29/03/2020,-1
863,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",ARS Norte,41.44217,-8.305244,"Rua dos Cutileiros, Creixomil",,4835-044,Guimarães,PT,Portugal,yes,,,,Oftalmologia,,Serviço de Urgência Médico-Cirúrgico,253540340,,,01/12/19,29/03/2020,-1
864,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.",ARS Norte,41.44217,-8.305244,"Rua dos Cutileiros, Creixomil",,4835-044,Guimarães,PT,Portugal,yes,,,,Unidade de Cuidados Intensivos - Adultos,,Serviço de Urgência Médico-Cirúrgico,253540340,,,01/12/19,29/03/2020,-1
865,"Centro Hospitalar do Médio Ave, E.P.E.",ARS Norte,41.4123,-8.52095,Rua de Cupertino de Miranda,,4764-958,Vila Nova de Famalicão,PT,Portugal,yes,,,,Bloco Operatório,,Serviço de Urgência Médico-Cirúrgico,252300800,,,01/12/19,29/03/2020,-1
866,"Centro Hospitalar do Médio Ave, E.P.E.",ARS Norte,41.4123,-8.52095,Rua de Cupertino de Miranda,,4764-958,Vila Nova de Famalicão,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Médico-Cirúrgico,252300800,,,01/12/19,29/03/2020,-1
867,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.802452,-6.768198,Av. Abade Baçal,,5301-852,Bragança,PT,Portugal,yes,,,,Sala de Observações com Camas - Pediátrico,,Serviço de Urgência Médico-Cirúrgico,273310800,,,01/12/19,29/03/2020,-1
868,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.802452,-6.768198,Av. Abade Baçal,,5301-852,Bragança,PT,Portugal,yes,,,,Imunohemoterapia,,Serviço de Urgência Médico-Cirúrgico,273310800,,,01/12/19,29/03/2020,-1
869,"Centro Hospitalar do Nordeste - ULS do Nordeste, E.P.E.",ARS Norte,41.4845,-7.18935,Av. Nossa Senhora do Amparo,,5370-210,Mirandela,PT,Portugal,yes,,,,Medicina Interna,,Serviço de Urgência Médico-Cirúrgico,278260500,,,01/12/19,29/03/2020,-1
870,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E.",ARS Norte,41.383183,-8.758784,Largo da Misericórdia,,4490-421,Póvoa de Varzim,PT,Portugal,yes,,,,Ortopedia,,Serviço de Urgência Médico-Cirúrgico,252690600,,,01/12/19,29/03/2020,-1
871,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E.",ARS Norte,41.383183,-8.758784,Largo da Misericórdia,,4490-421,Póvoa de Varzim,PT,Portugal,yes,,,,"Imagiologia - RX convencional, ecografia e TC",,Serviço de Urgência Médico-Cirúrgico,252690600,,,01/12/19,29/03/2020,-1
872,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E.",ARS Norte,41.383183,-8.758784,Largo da Misericórdia,,4490-421,Póvoa de Varzim,PT,Portugal,yes,,,,Patologia Clínica,,Serviço de Urgência Médico-Cirúrgico,252690600,,,01/12/19,29/03/2020,-1
873,"Centro Hospitalar Tâmega e Sousa, E.P.E.",ARS Norte,41.1963,-8.30792,"Avenida do Hospital Padre Américo, 210, Guilhufe",,4564-007,Penafiel,PT,Portugal,yes,,,,Urgência Crianças e Adolescentes,,Serviço de Urgência Médico-Cirúrgico,255714000,,,01/12/19,29/03/2020,-1
874,"Centro Hospitalar Tâmega e Sousa, E.P.E.",ARS Norte,41.1963,-8.30792,"Avenida do Hospital Padre Américo, 210, Guilhufe",,4564-007,Penafiel,PT,Portugal,yes,,,,Sala de Observações com Camas - Pediátrico,,Serviço de Urgência Médico-Cirúrgico,255714000,,,01/12/19,29/03/2020,-1
875,"Hospital Pedro Hispano - ULS Matosinhos, E.P.E.",ARS Norte,41.181858,-8.663374,Rua Dr. Eduardo Torres,,4464-513,Senhora da Hora,PT,Portugal,yes,,,,Urgência Adultos,,Serviço de Urgência Médico-Cirúrgico,229391000,,,01/12/19,29/03/2020,-1
