cc,country,city,street,postcode,house_number,lon,id,lat,name,facility_type,ref_date,site_name,emergency,cap_beds,cap_prac,cap_rooms,public_private,list_specs,tel,email,url,pub_date
DE,Germany,Bad Saulgau,Gänsbühl,88348,1,9.49683684109,772739,48.014553516614,SRH Krankenhaus Bad Saulgau,standort,2020,,,,,,,,,,,
DE,Germany,"Pfullendorf, Baden",Zum Eichberg,88630,2/1,9.260662972911,772738,47.925406828297,SRH Krankenhaus Pfullendorf,standort,2020,,,,,,,,,,,
DE,Germany,Sigmaringen,Hohenzollernstr.,72488,40,9.225757509462,772740,48.096319472168,SRH Krankenhaus Sigmaringen,standort,2020,,,,,,,,,,,
DE,Germany,Diepholz,Eschfeldstraße,49356,8,8.376811936494,772869,52.610730424889,Klinik Diepholz,standort,2020,,,,,,,,,,,
DE,Germany,Gailingen am Hochrhein,Kapellenstraße,78262,31,8.767243802531,773367,47.690090684083,Hegau-Jugendwerk Gailingen,standort,2020,,,,,,,,,,,
DE,Germany,"Wartenberg, Oberbayern",Badstraße,85456,43,12.00045847896,773655,48.404708629757,"Klinik Wartenberg, Badstraße 43, 85456 Wartenberg",standort,2020,,,,,,,,,,,
DE,Germany,Trier,Nordallee,54292,1,6.640679597863,771956,49.762079222289,Trier,standort,2020,,,,,,,,,,,
DE,Germany,"Münster, Westfalen",Loerstraße,48143,23,7.630167961252,773050,51.958990841457,Raphaelsklinik Münster,standort,2020,,,,,,,,,,,
DE,Germany,"Münster, Westfalen",Düesbergweg,48153,124,7.614611148965,772873,51.932868281318,Clemenshospital Münster,standort,2020,,,,,,,,,,,
DE,Germany,Stiefenhofen,Wolfsried,88167,108,10.008473038706,773564,47.581673292709,Hochgrat Klinik Wolfsried,standort,2020,,,,,,,,,,,
DE,Germany,"Karlsruhe, Baden",Roonstraße,76137,28,8.387250986668,771602,49.002189251463,Tagesklinik Roonstraße,standort,2020,,,,,,,,,,,
DE,Germany,Ettlingen,Middelkerker Straße,76275,4,8.400093403268,771603,48.938744548436,Tagesklinik Ettlingen,standort,2020,,,,,,,,,,,
DE,Germany,"Karlsruhe, Baden",Moltkestraße,76133,90,8.373053893447,772143,49.017178424467,Städtisches Klinikum,standort,2020,,,,,,,,,,,
DE,Germany,Würzburg,Juliuspromenade,97070,19,9.930120885356,772734,49.797394228169,Juliusspital,standort,2020,,,,,,,,,,,
DE,Germany,Würzburg,Salvatorstraße,97074,7,9.952984034999,772735,49.794488943104,Missioklinik,standort,2020,,,,,,,,,,,
DE,Germany,Stuttgart,Taubenheimstraße,70372,8,9.224036335945,772857,48.807338647614,Sportklinik Stuttgart GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Magdeburg,Harsdorfer Straße,39110,30,11.60040338337,773310,52.137061828861,Krankenhaus St. Marienstift Magdeburg GmbH Harsdorfer Str. 30,standort,2020,,,,,,,,,,,
DE,Germany,Oberstdorf,In der Leite,87561,6,10.260925769871,773565,47.41517693628,Adula Klinik,standort,2020,,,,,,,,,,,
DE,Germany,Schweinfurt,Gustav-Adolf-Straße,97422,6-8,10.243571877463,771529,50.051936208683,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Schweinfurt,Unterer Kiliansberg,97422,3,10.241270542128,771530,50.046603896049,Psychiatrische Institutsambulanz (PIA),standort,2020,,,,,,,,,,,
DE,Germany,Trostberg,Siegerthöhe,83308,1,12.542008494493,772269,48.028233656223,Kreisklinik Trostberg,standort,2020,,,,,,,,,,,
DE,Germany,Freilassing,Vinzentiusstraße,83395,56,12.980068587785,772272,47.848123945779,Kreisklinik Freillassing,standort,2020,,,,,,,,,,,
DE,Germany,Bad Reichenhall,Riedelstraße,83435,5,12.871312737989,772271,47.728456724238,Kreisklinik Bad Reichenhall,standort,2020,,,,,,,,,,,
DE,Germany,Berchtesgaden,Locksteinstraße,83471,16,13.005687331315,772270,47.639934911336,Kreisklinik Berchtesgaden,standort,2020,,,,,,,,,,,
DE,Germany,Stuttgart,Obere Waiblinger Str.,70374,101,9.230176985247,772571,48.807101938159,Standort,standort,2020,,,,,,,,,,,
DE,Germany,Wesel am Rhein,Breslauer Straße,46483,20,6.612849131222,772346,51.652460420254,Sozialpädiatrisches Zentrum,standort,2020,,,,,,,,,,,
DE,Germany,Emmerich am Rhein,Ostwall,46446,4,6.247341062115,772360,51.8344372735,Sozialpädiatrisches Zentrum - Außenstelle Emmerich,standort,2020,,,,,,,,,,,
DE,Germany,Wesel am Rhein,Pastor-Janßen-Straße,46483,8-38,6.611606061442,772359,51.655656995976,Marien-Hospital gGmbH,standort,2020,,,,,,,,,,,
DE,Germany,"Traunstein, Oberbayern",Cuno-Niggl-Straße,83278,3,12.632477474108,772274,47.873837340771,Klinikum Traunstein,standort,2020,,,,,,,,,,,
DE,Germany,Ruhpolding,Hauptstraße,83324,24,12.642440272321,772273,47.763692309259,Kreislinik Vinzentinum Ruhpolding,standort,2020,,,,,,,,,,,
DE,Germany,Berlin,Paretzer Straße,10713,12,13.317197799879,772557,52.481244738319,Sankt Gertrauden-Krankenhaus GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Northeim,Albert-Schweitzer-Weg,37154,1,9.978562116639,772891,51.729420353466,Helios Albert-Schweitzer-Klinik Northeim GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Magdeburg,Bertha-von-Suttner-Straße,39108,7,11.624527573586,773560,52.137325643152,Klinik des Westens,standort,2020,,,,,,,,,,,
DE,Germany,Dannenberg(Elbe),Hermann-Löns-Straße,29451,2,11.079233407909,771130,53.082122733423,Institutsambulanz Geriatrie,standort,2020,,,,,,,,,,,
DE,Germany,Dannenberg(Elbe),Hermann-Löns-Straße,29451,2,11.079501092418,771160,53.082453012108,Capio Elbe Jeetzel Klinik,standort,2020,,,,,,,,,,,
DE,Germany,Dannenberg(Elbe),Hermann-Löns-Straße,29451,2,11.078503847057,771159,53.08244495656,Institutsambulanz Zentrale Notaufnahme,standort,2020,,,,,,,,,,,
DE,Germany,Bad Neustadt an der Saale,von-Guttenberg-Straße,97616,11,10.235710926354,771125,50.323552817426,RHÖN-KLINIKUM Campus Bad Neustadt,standort,2020,,,,,,,,,,,
DE,Germany,Cloppenburg,Krankenhausstraße,49661,13,8.040312051708,772295,52.847305487419,Zentrale Notaufnahme,standort,2020,,,,,,,,,,,
DE,Germany,Cloppenburg,Krankenhausstraße,49661,13,8.040312051708,772295,52.847305487419,Hauptstandort St. Josefs-Hospital Cloppenburg gGmbH,standort,2020,,,,,,,,,,,
DE,Germany,Cloppenburg,Krankenhausstraße,49661,13,8.040354967052,772293,52.847279569064,Notfallambulanz,standort,2020,,,,,,,,,,,
DE,Germany,Cloppenburg,Krankenhausstraße,49661,13,8.040290594035,772294,52.847253650693,Geriatrische Institutsambulanz,standort,2020,,,,,,,,,,,
DE,Germany,"Hagen, Westfalen",Brusebrinkstraße,58135,20,7.412241697393,771964,51.347493351114,Ev. Krankenhaus Hagen-Haspe,standort,2020,,,,,,,,,,,
DE,Germany,Bad Gandersheim,Albert-Rohloff-Straße,37581,2,10.02681360832,772892,51.873508655945,Helios Klinik Bad Gandersheim GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Bad Neustadt an der Saale,Kurhausstraße,97616,31,10.224746055901,771131,50.317606783282,Psychosomatische Klinik Bad Neustadt,standort,2020,,,,,,,,,,,
DE,Germany,Glottertal,Badstraße,79286,2,7.963974237573,771969,48.054856161507,Hauptstandort Thure von Uexkuell Klinik,standort,2020,,,,,,,,,,,
DE,Germany,"Eisenach, Thüringen",Mühlhäuser Straße,99817,94-95,10.315021634069,772308,50.988709241383,St. Georg Klinikum Eisenach,standort,2020,,,,,,,,,,,
DE,Germany,Nauen,Ketziner Str.,14641,21,12.875710487497,772643,52.600538808641,Klinik Nauen,standort,2020,,,,,,,,,,,
DE,Germany,Rathenow,Forststraße,14712,45,12.348216533792,772644,52.60710680269,Klinik Rathenow,standort,2020,,,,,,,,,,,
DE,Germany,Falkensee,Dallgower Straße,14612,9,13.091639042032,772694,52.557705427968,Tagesklinik Falkensee,standort,2020,,,,,,,,,,,
DE,Germany,Lübben(Spreewald),Schillerstraße,15907,29,13.875671267542,772820,51.944170635813,Spreewaldklinik Lübben,standort,2020,,,,,,,,,,,
DE,Germany,Königs Wusterhausen,Köpenicker Straße,15711,29,13.628643035954,772821,52.30351591954,Achenbach-Krankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,Bützow,Am Forsthof,18246,3,11.974854540458,773272,53.843853407316,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Kassel, Hess",Wilhelmshöher Allee,34131,345,9.430117964712,771064,51.312296957311,Vitos Orthopädische Klinik Kassel gGmbH,standort,2020,,,,,,,,,,,
DE,Germany,Berlin,Kurstraße,14129,11,13.217612743247,772146,52.430223163704,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Berlin,Kurstraße,14129,11,13.21768355363,772147,52.430563328849,"S+A Klinik für Minimal Invasive Chirugie GmbH, Kurstraße 11, 14129 Berlin",standort,2020,,,,,,,,,,,
DE,Germany,Karlsbad,Guttmannstraße,76307,1,8.502052187887,771604,48.904304210237,SRH Klinikum Karlsbad-Langensteinbach,standort,2020,,,,,,,,,,,
DE,Germany,Halle(Saale),Röntgenstraße,06120,1,11.877161622015,771903,51.503530312452,Krankenhaus Martha-Maria Halle-Dölau,standort,2020,,,,,,,,,,,
DE,Germany,Pegnitz,Langer Berg,91257,12,11.527570277444,771968,49.757486727457,Sana Klinik Pegnitz GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Jülich,Kurfürstenstr.,52428,22,6.363383710368,772277,50.925637543601,St. Elisabeth Krankenhaus Jülich,standort,2020,,,,,,,,,,,
DE,Germany,Zwickau,Werdauer Straße,08060,68,12.471148610148,772531,50.72244155485,Paracelsus-Klinik Zwickau,standort,2020,,,,,,,,,,,
DE,Germany,Gerolzhofen,Dingolshäuser Str.,97447,5,10.355721473825,772867,49.90032219647,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Neu-Ulm,Krankenhausstraße,89231,11,9.993973016772,773273,48.393922246459,Donauklinik Neu-Ulm,standort,2020,,,,,,,,,,,
DE,Germany,Würselen,Schumanstraße,52146,33,6.15920162214,772362,50.811785567286,Universitätsklinikum Aachen | Tagesklinik für Allgemeinpsychiatrie Würselen,standort,2020,,,,,,,,,,,
DE,Germany,Stolberg(Rheinland),Steinfeldstraße,52222,3a,6.229278087649,772332,50.772644558132,Universitätsklinikum Aachen | Tagesklinik für Kinder- und Jugendpsychiatrie und -psychotherapie | Stolberg,standort,2020,,,,,,,,,,,
DE,Germany,Aachen,Pauwelsstraße,52074,30,6.043888092172,771450,50.776221763856,Uniklinikum Aachen | Hauptgebäude,standort,2020,,,,,,,,,,,
DE,Germany,"Großenhain, Sachsen",Am Bobersberg,01558,4,13.539129138026,771418,51.287179914401,ELBLAND Reha- und Präventionsklinik Großenhain,standort,2020,,,,,,,,,,,
DE,Germany,"Mosbach, Baden",Neckarburkener Straße,74821,6,9.152001857774,771413,49.362356213386,Mosbach,standort,2020,,,,,,,,,,,
DE,Germany,Tauberbischofsheim,Albert-Schweitzer-Straße,97941,37,9.673895359056,771414,49.629235353923,Tauberbischofsheim,standort,2020,,,,,,,,,,,
DE,Germany,Unna,Obere Husemannstraße,59423,2,7.685192272083,772252,51.536822691397,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Ravensburg, Württemberg",Weingartshofer Straße,88214,2,9.597756028143,772288,47.76192725974,Krankenhaus Weissenau,standort,2020,,,,,,,,,,,
DE,Germany,"Aulendorf, Württemberg",Safranmoosstraße,88326,5,9.634954512103,772287,47.953387460562,TAZ Aulendorf,standort,2020,,,,,,,,,,,
DE,Germany,"Ravensburg, Württemberg",Nikolausstraße,88212,14,9.62319409844,772286,47.786456901706,Satellit Ravensburg,standort,2020,,,,,,,,,,,
DE,Germany,Friedrichshafen,Röntgenstraße,88048,8,9.429635167089,772285,47.67214631163,Satellit Friedrichshafen,standort,2020,,,,,,,,,,,
DE,Germany,Friedrichshafen,Paulinenstraße,88046,12,9.482903838125,772284,47.65364109297,Ambulanz Friedrichshafen,standort,2020,,,,,,,,,,,
DE,Germany,Wangen im Allgäu,Am Engelberg,88239,39,9.845448911174,772289,47.693892935443,Satellit Wangen,standort,2020,,,,,,,,,,,
DE,Germany,"Ravensburg, Württemberg",Gartenstraße,88212,3,9.615444123729,772290,47.784573605541,Ambulanz Ravensburg,standort,2020,,,,,,,,,,,
DE,Germany,"Überlingen, Bodensee",Obere Bahnhofstraße,88662,18,9.141664087756,772291,47.77036648818,Ambulanz Überlingen,standort,2020,,,,,,,,,,,
DE,Germany,Weißenhorn,Günzburger Straße,89264,41,10.156311035189,773274,48.311230925056,Stiftungsklinik Weißenhorn,standort,2020,,,,,,,,,,,
DE,Germany,Illertissen,Krankenhausstraße,89257,7,10.10457658771,773275,48.225357034661,Illertalklinik Illertissen,standort,2020,,,,,,,,,,,
DE,Germany,Stuttgart,Herdweg (Stgt),70174,2,9.170659946976,771074,48.783142647431,Sana Herzchirurgie Stuttgart,standort,2020,,,,,,,,,,,
DE,Germany,Lüdenscheid,Paulmannshöher,58515,17,7.657807588512,771900,51.208234441773,Sportklinik Hellersen Lüdenscheid,standort,2020,,,,,,,,,,,
DE,Germany,Weiden in der Oberpfalz,Söllnerstraße,92637,16,12.166752755675,771930,49.680724035138,Klinikum Weiden,standort,2020,,,,,,,,,,,
DE,Germany,Vohenstrauß,Pfarrgasse,92648,21,12.338221013579,771931,49.621993538518,KH Vohenstrauß,standort,2020,,,,,,,,,,,
DE,Germany,Berlin,Frankfurter Allee,10247,40,13.462105750841,772907,52.514294798705,Entzugskrankenhaus Count Down,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Jarrestraße,22303,6,10.020688354953,773568,53.583848458317,Standort,standort,2020,,,,,,,,,,,
DE,Germany,Stuttgart,Hackstraße,70190,61,9.203697305707,771298,48.789273693351,Karl-Olga-Krankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,Dinkelsbühl,Crailsheimer Straße,91550,6,10.317812204394,773458,49.074774301407,Klinik Dinkelsbühl,standort,2020,,,,,,,,,,,
DE,Germany,Rothenburg ob der Tauber,Ansbacher Straße,91541,131,10.199910879201,773459,49.377444935873,Klinik Rothenburg,standort,2020,,,,,,,,,,,
DE,Germany,Ansbach,Escherichstraße,91522,1,10.558776497874,773460,49.321165717858,Klinikum Ansbach,standort,2020,,,,,,,,,,,
DE,Germany,Neuss,Preußenstraße,41464,84,6.673050641948,772188,51.190297913877,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Attendorn,Hohler Weg,57439,9,7.897001087649,771970,51.125864188733,Helios Klinik Attendorn,standort,2020,,,,,,,,,,,
DE,Germany,Düsseldorf,Urdenbacher Allee,40593,83,6.870933508035,772276,51.152610624786,Sana Krankenhaus Benrath,standort,2020,,,,,,,,,,,
DE,Germany,Düsseldorf,Gräulinger Straße,40625,120,6.855116629522,772275,51.243214833464,Sana Krankenhaus Gerresheim,standort,2020,,,,,,,,,,,
DE,Germany,Reichenbach im Vogtland,Plauensche Straße,08468,37,12.309647440943,772532,50.613313725677,Paracelsus-Klinik Reichenbach,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Budapester Straße,20359,38,9.964389391243,772970,53.554478171996,Janssen Haus Psych. Tagesklinik,standort,2020,,,,,,,,,,,
DE,Germany,Emsdetten,Marienstr.,48282,45,7.53365070811,772515,52.169737832542,UKM Marienhospital Steinfurt - Klinik für Psychosoamtik und Psychotherapie,standort,2020,,,,,,,,,,,
DE,Germany,"Steinfurt, Westfalen",Mauritiusstr.,48565,5,7.401268618896,772516,52.126666137523,UKM Marienhospital Steinfurt - Krankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,Emmendingen,Neubronnstraße,79312,25,7.867169022593,771383,48.114428178649,ZfP Emmendingen (Hauptstandort),standort,2020,,,,,,,,,,,
DE,Germany,Bad Krozingen,Am Alamannenfeld,79189,22,7.700121045145,771384,47.920647248634,Psychiatrische Tagesklinik Bad Krozingen,standort,2020,,,,,,,,,,,
DE,Germany,Freiburg im Breisgau,Kartäuserstraße,79102,39,7.858564496073,771385,47.991973424479,Suchtmedizinische Tagesklinik Freiburg,standort,2020,,,,,,,,,,,
DE,Germany,"Ulm, Donau",Oberer Eselsberg,89081,40,9.948150694354,771415,48.424756284497,Bundswehrkrankenhaus Ulm,standort,2020,,,,,,,,,,,
DE,Germany,Werl,Unnaer Straße,59457,15,7.906319081767,772253,51.551900877761,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Müllheim, Baden",Heliosweg,79379,1,7.635110199435,771975,47.811938667118,HELIOS- Klinik Müllheim,standort,2020,,,,,,,,,,,
DE,Germany,Münster,Josefstraße,48151,4,7.62460613254,771134,51.953716302354,Tagesklinik (Clemens-Wallrath-Haus),standort,2020,,,,,,,,,,,
DE,Germany,Münster,Alexianerweg,48163,9,7.564593315255,771135,51.876961239524,Alexianer Krankenhaus Münster,standort,2020,,,,,,,,,,,
DE,Germany,Lörrach,Riesstraße,79539,14,7.659410476717,771386,47.61478300908,Psychiatrische Tagesklinik Lörrach,standort,2020,,,,,,,,,,,
DE,Germany,Esslingen am Neckar,Hirschlandstraße,73730,97,9.326441483572,771511,48.737131873677,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Soest, Westfalen",Widumgasse,59494,5,8.112001597865,772259,51.574740833218,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Beckum, Westfalen",Elisabethstraße,59269,10,8.038717746604,771974,51.752705853631,"St. Elisabeth-Hospital Beckum, Hauptstandort",standort,2020,,,,,,,,,,,
DE,Germany,Linnich,Rurdorfer Straße,52441,49,6.268583822093,772370,50.976482277698,St. Josef-Krankenhaus Linnich,standort,2020,,,,,,,,,,,
DE,Germany,Hamburg,Alfredstraße,22087,9,10.030157518741,772533,53.558687184753,Kath. Marienkrankenhaus Hamburg,standort,2020,,,,,,,,,,,
DE,Germany,Bremen,Niedersachsendamm,28201,72-74,8.823366880351,771520,53.05658210342,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Lahr, Schwarzwald",Obere Bergstraße,77933,28,7.869765400919,771387,48.343113420955,Psychiatrische Tagesklinik Lahr,standort,2020,,,,,,,,,,,
DE,Germany,Erftstadt,Münchweg,50374,3,6.809199571544,771538,50.807622935574,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Worms,Gabriel-von-Seidl-Straße,67550,81,8.320514273473,771693,49.649785612067,Klinikum,standort,2020,,,,,,,,,,,
DE,Germany,Neuwied,Marktstraße,56564,104,7.465375184947,771976,50.429620465377,DRK Krankenhaus Neuwied,standort,2020,,,,,,,,,,,
DE,Germany,"St. Wendel, Saar",Am Hirschberg,66606,1,7.178329467806,772400,49.454133774318,Marienkrankenhaus St. Wendel,standort,2020,,,,,,,,,,,
DE,Germany,"Stade, Niederelbe",Harsefelder Staße,21680,8,9.472476616502,773313,53.595236517041,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Sömmerda,Bahnhofstraße,99610,36,11.121486782995,773338,51.162401081792,KMG Klinikum Sömmerda,standort,2020,,,,,,,,,,,
DE,Germany,Bad Frankenhausen/Kyffhäuser,An der Wipper,06567,2,11.095455408031,773339,51.358376455071,KMG Manniske Klinik Bad Frankenhausen,standort,2020,,,,,,,,,,,
DE,Germany,"Sondershausen, Thüringen",Hospitalstraße,99706,2,10.879312276775,773340,51.373153369651,KMG Klinikum Sondershausen,standort,2020,,,,,,,,,,,
DE,Germany,"Hardheim, Odenw",Wertheimer Straße,74736,95,9.470789050938,772349,49.611468956365,Krankenhaus Hardehim,standort,2020,,,,,,,,,,,
DE,Germany,Mannheim,J5,68159,1,8.465255498886,772774,49.492006731853,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Finsterwalde,Kirchhainer Straße,03238,38a,13.698356866771,772542,51.635379882902,Elbe-Elster Klinikum Finsterwalde,standort,2020,,,,,,,,,,,
DE,Germany,"Herzberg, Elster",Alte Prettiner Straße,04916,0,13.207791566783,772543,51.685228368576,Elbe-Elster-Klinikum Herzberg,standort,2020,,,,,,,,,,,
DE,Germany,Elsterwerda,Elsterstraße,04910,37,13.52165293687,772544,51.455925635626,Elbe-Elster-Klinikum Elsterwerda,standort,2020,,,,,,,,,,,
DE,Germany,Halle (Saale),Ernst-Grube-Straße,06120,40,11.934980928963,773513,51.501065103479,somatischer Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Halle(Saale),Magdeburger Straße,06112,20,11.979890741413,773515,51.485246609737,Medizin-Campus Steintor,standort,2020,,,,,,,,,,,
DE,Germany,Frankfurt,Steinbacher Hohl,60488,2-26,8.617667734607,771237,50.150831199823,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Koblenz am Rhein,Kardinal-Krementz-Straße,56073,1,7.587126083672,771301,50.35427127272,Standort Koblenz,standort,2020,,,,,,,,,,,
DE,Germany,Montabaur,Koblenzer Straße,56410,11,7.831800375134,771348,50.431311984528,Standort Montabaur,standort,2020,,,,,,,,,,,
DE,Germany,Mallersdorf-Pfaffenberg,Krankenhausstraße,84066,6,12.246359109813,773076,48.777976386205,Klinik Mallersdorf,standort,2020,,,,,,,,,,,
DE,Germany,Sögel,Mühlenstraße,49751,17,7.519742622972,772177,52.84370268767,Hümmling Hospital Sögel,standort,2020,,,,,,,,,,,
DE,Germany,Sögel,Mühlenstraße,49751,17,7.52025526017,772282,52.843355999625,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,Bad Salzungen,Lindigallee,36433,3,10.218076944548,772539,50.8038125143,Klinikum Bad Salzungen GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Wolgast,Chausseestraße,17438,46,13.765961408681,773476,54.052705965431,Kreiskrankenhaus Wolgast gGmbH,standort,2020,,,,,,,,,,,
DE,Germany,Brandenburg an der Havel,Brahmsstraße,14772,38,12.5128022432,773566,52.433431732438,VAMED Klinik Hohenstücken GmbH,standort,2020,,,,,,,,,,,
DE,Germany,Bonn,Welschnonnenstr.,53111,17,7.101077596531,771870,50.740666439889,"Universitätsklinikum Bonn Zentrum für Zahn-, Mund,- und Kieferheilkunde",standort,2020,,,,,,,,,,,
DE,Germany,Bonn,Adenauerallee,53113,119,7.114107513316,771871,50.724600809339,Universitätsklinikum Bonn Zentrum für Kinderheilkunde,standort,2020,,,,,,,,,,,
DE,Germany,Bonn,Venusberg-Campus,53127,1,7.102468227649,772247,50.701534412031,Universitätsklinikum Bonn,standort,2020,,,,,,,,,,,
DE,Germany,Gleisweiler,Badstraße,76835,28,8.060857236369,771545,49.241962987044,Privatklinik Bad Gleisweiler,standort,2020,,,,,,,,,,,
DE,Germany,"Heidelberg, Neckar",Voßstraße,69115,4,8.685672998363,773320,49.409500294287,Psychiatrie,standort,2020,,,,,,,,,,,
DE,Germany,"Heidelberg, Neckar",Schlierbacher Landstraße,69118,200a,8.773268043979,773321,49.409261204761,Orthopädie,standort,2020,,,,,,,,,,,
DE,Germany,"Heidelberg, Neckar",Im Neuenheimer Feld,69120,410,8.666354656252,771700,49.41552091763,Campus Neuenheimer Feld,standort,2020,,,,,,,,,,,
DE,Germany,Tirschenreuth,St.-Peter-Straße,95643,31,12.331966102156,771933,49.885280548878,KH Tirschenreuth,standort,2020,,,,,,,,,,,
DE,Germany,Waldsassen,Egerer Straße,95652,30,12.307865381372,771932,50.006794355733,KH Waldsassen,standort,2020,,,,,,,,,,,
DE,Germany,Wetzlar,Forsthausstraße,35578,1-3,8.52995842728,771876,50.538129568608,Klinikum Wetzlar,standort,2020,,,,,,,,,,,
DE,Germany,Braunfels,Hecksbergstraße,35619,23-27,8.381840408438,771877,50.520380808384,"Klinikum Falkeneck, Braunfels",standort,2020,,,,,,,,,,,
DE,Germany,Apolda,Jenaer Straße,99510,66,11.512378044426,772860,51.012816415283,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Hagen, Westfalen",Dreieckstraße,58097,17,7.466377258334,773279,51.366996343179,St.-Josefs-Hospital,standort,2020,,,,,,,,,,,
DE,Germany,"Hagen, Westfalen",Iserlohner Straße,58119,43,7.566453695363,773280,51.358641088168,Zentrum für seelische Gesundheit Elsey,standort,2020,,,,,,,,,,,
DE,Germany,"Hagen, Westfalen",Hospitalstraße,58099,6-10,7.473506569895,773506,51.395960807061,St.-Johannes-Hospital,standort,2020,,,,,,,,,,,
DE,Germany,Parchim,John-Brinckman-Straße,19370,8-10,11.854413338006,773601,53.429704447332,Asklepios Klinik Parchim,standort,2020,,,,,,,,,,,
DE,Germany,"Schwandorf, Bayern",Steinberger Straße,92421,24,12.114455204983,771113,49.316471029148,Krankenhaus St. Barbara Schwandorf,standort,2020,,,,,,,,,,,
DE,Germany,Oberursel(Taunus),Friedländerstraße,61440,2,8.533479563855,771623,50.212372695508,Klinik Hohe Mark,standort,2020,,,,,,,,,,,
DE,Germany,Frankfurt am Main,Borsigallee,60388,19,8.743029356265,771531,50.136706755843,Psychiatrische Institutsambulanz der Klinik Hohe Mark,standort,2020,,,,,,,,,,,
DE,Germany,Oberursel(Taunus),Friedländerstraße,61440,2,8.533479563855,771623,50.212372695508,Klinik Hohe Mark,standort,2020,,,,,,,,,,,
DE,Germany,Frankfurt am Main,Borsigallee,60388,19,8.74301433596,771532,50.136679248902,TagesReha Frankfurt,standort,2020,,,,,,,,,,,
DE,Germany,Frankfurt am Main,Friedberger Landstraße,60316,52,8.690985918029,771533,50.121635740486,Tagesklinik der Klinik Hohe Mark,standort,2020,,,,,,,,,,,
DE,Germany,Bitburg,Krankenhausstraße,54634,1,6.526986121771,771730,49.971704025862,Marienhaus Klinikum Eifel Bitburg,standort,2020,,,,,,,,,,,
DE,Germany,Gerolstein,Aloys-Schneider-Straße,54568,37,6.665098428612,771729,50.226557196006,Marienhaus Klinikum Eifel Gerolstein,standort,2020,,,,,,,,,,,
DE,Germany,Dillenburg,Rotebergstraße,35683,2,8.284552261512,771878,50.745418303174,Dill-Kliniken,standort,2020,,,,,,,,,,,
DE,Germany,Neustadt in Holstein,Zum Leuchtturm,23730,4,10.863304316981,772545,54.088516623942,Hauptstandort,standort,2020,,,,,,,,,,,
DE,Germany,"Augsburg, Bayern",Hessingstraße,86199,17,10.865911424144,773598,48.33958696128,Orthopädische Fachkliniken der Hessing Stiftung,standort,2020,,,,,,,,,,,
DE,Germany,Bad Hersfeld,Am Hopfengarten,36251,16,9.694687306865,771099,50.860663628907,"Am Hopfengarten 16, 36251 Bad Hersfeld",standort,2020,,,,,,,,,,,
DE,Germany,Waren(Müritz),Amsee,17192,6,12.687936008042,772559,53.541900008233,Klinik Amsee,standort,2020,,,,,,,,,,,
DE,Germany,"Duderstadt, Niedersachs",Göttinger Straße,37115,34,10.246744930728,772917,51.516566236894,St. Martini Duderstadt,standort,2020,,,,,,,,,,,
DE,Germany,Iserlohn,Hochstraße,58638,63,7.690690398249,773277,51.379446846858,St.  Elisabeth-Hospital,standort,2020,,,,,,,,,,,
DE,Germany,Menden,Am Stein,58706,24,7.799816608494,773278,51.437039059256,St. Vincenz Krankenhaus,standort,2020,,,,,,,,,,,
DE,Germany,Donaueschingen,Sonnhaldenstraße,78166,2,8.480150878413,773573,47.955672391613,"Schwarzwald-Baar Klinikum, Donaueschingen",standort,2020,,,,,,,,,,,
DE,Germany,Villingen-Schwenningen,Klinikstraße,78052,11,8.499393045886,773574,48.065172915773,"Schwarzwald-Baar Klinikum, Villingen-Schwenningen",standort,2020,,,,,,,,,,,
